SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
RELIANCE, EQ, 01-Nov-2019,1464.35,1455.0,1461.8,1441.0,1456.15,1456.9,1451.6,6356579,92272.42,236195, 3504112, 55.13
RELIANCE, EQ, 16-Apr-2020,1149.85,1149.85,1187.45,1145.0, 1170.00,1168.05,1172.19,17123533,200719.56,387003, 6815679, 39.80
RELIANCE, EQ, 04-May-2022,2780.45,2785.0,2790.0,2676.3,2692.0,2693.65,2728.03,8882792,242324.83,277638, 4758487, 53.57
RELIANCE, EQ, 24-Jun-2020,1720.9,1735.9,1772.7,1711.7,1732.5,1727.85,1739.65,23808524,414185.23,488048, 5829283, 24.48
RELIANCE, EQ, 01-Oct-2020,2234.35,2263.8,2263.8,2214.0, 2229.05,2225.25,2237.62,9591467,214620.15,237645, 2356434, 24.57
RELIANCE, EQ, 26-Aug-2020,2082.1,2085.0,2147.95,2047.0, 2133.70,2137.3,2102.41,27631028,580917.47,533755, 6707265, 24.27
RELIANCE, EQ, 21-Mar-2022,2481.7,2444.0,2484.0,2439.0,2463.0,2467.4,2465.17,5537752,136515.02,235063, 3019258, 54.52
RELIANCE, EQ, 13-Jan-2022,2521.1,2521.25,2541.0,2508.4, 2536.25,2535.3,2525.55,5471871,138194.65,186278, 3115794, 56.94
RELIANCE, EQ, 19-Dec-2019,1575.85,1573.7,1614.9,1571.8, 1613.00,1609.95,1595.68,9375484,149602.7,194045, 4087484, 43.60
RELIANCE, EQ, 07-Jan-2022,2416.5,2430.95,2458.05,2411.55,2439.9,2436.0,2436.73,6051239,147452.14,191088, 3342839, 55.24
RELIANCE, EQ, 27-Feb-2020,1392.0,1388.0,1393.8,1369.0, 1380.45,1386.25,1381.33,11454300,158221.76,240043, 6101634, 53.27
RELIANCE, EQ, 20-Sep-2022,2502.45,2522.45,2537.7,2494.7, 2497.85,2502.85,2518.24,3881882,97754.96,178557, 1776953, 45.78
RELIANCE, EQ, 15-Oct-2020,2287.5,2290.0,2290.0,2195.0, 2203.25,2206.5,2241.04,9246893,207226.39,265699, 3100443, 33.53
RELIANCE, EQ, 22-Jul-2022,2486.3,2500.0,2516.3,2495.0, 2502.95,2503.1,2504.62,5062651,126799.95,172852, 2374481, 46.90
RELIANCE, EQ, 30-Jun-2020,1723.15,1737.0,1741.0,1695.55, 1707.50,1704.1,1718.1,13973038,240070.94,277133, 5567451, 39.84
RELIANCE, EQ, 10-May-2022,2518.3,2495.0,2526.6,2458.0, 2461.70,2474.65,2495.14,9004636,224678.46,329083, 4214002, 46.80
RELIANCE, EQ, 15-Nov-2019,1462.75,1465.65,1486.8,1463.15, 1466.80,1470.85,1476.84,7173674,105943.4,152000, 3241407, 45.18
RELIANCE, EQ, 11-Jun-2021,2183.0,2182.9,2228.0,2180.1, 2215.80,2213.15,2214.24,6351520,140638.18,226319, 1955394, 30.79
RELIANCE, EQ, 23-Apr-2021,1906.4,1906.0,1918.9,1895.35,1903.35,1904.35,1907.47,5459016,104128.94,171621, 2589266, 47.43
RELIANCE, EQ, 19-Mar-2020,968.5,920.1,967.0,892.2, 917.70,917.7,918.86,28072062,257943.6,636588, 13023488, 46.39
RELIANCE, EQ, 06-Dec-2021,2408.25,2416.0,2425.0,2357.15, 2365.95,2362.6,2388.06,4768334,113870.71,210176, 1750877, 36.72
RELIANCE, EQ, 13-Aug-2021,2110.5,2117.3,2149.9,2108.95,2143.0,2145.65,2132.45,5898384,125780.28,187810, 3269124, 55.42
RELIANCE, EQ, 01-Sep-2022,2637.95,2582.65,2604.95,2550.7,2564.0,2560.4,2580.13,9188434,237073.63,346414, 5658983, 61.59
RELIANCE, EQ, 13-Aug-2020,2127.6,2128.0,2138.9,2110.0, 2125.80,2122.05,2122.69,11459251,243244.74,266729, 3601994, 31.43
RELIANCE, EQ, 06-Feb-2020,1448.5,1454.1,1467.0,1440.1, 1455.00,1457.8,1452.93,7103715,103212.04,163247, 2877846, 40.51
RELIANCE, EQ, 14-Mar-2022,2399.15,2386.9,2424.4,2374.0,2422.2,2418.85,2401.52,3849222,92439.99,160500, 1800381, 46.77
RELIANCE, EQ, 31-May-2022,2664.8,2641.4,2678.8,2615.7, 2623.60,2632.65,2638.54,32591420,859938.99,309551, 19734107, 60.55
RELIANCE, EQ, 19-Mar-2021,2009.1,1991.0,2095.85,1982.8,2078.1,2082.0,2047.5,19284892,394858.4,431829, 9334589, 48.40
RELIANCE, EQ, 23-Apr-2020,1363.6,1367.35,1385.85,1353.3,1370.15,1370.9,1369.1,29928331,409749.16,612506, 9233839, 30.85
RELIANCE, EQ, 11-Jun-2020,1572.15,1566.0,1567.95,1531.0, 1538.80,1537.7,1546.33,9408283,145483.03,269490, 3034020, 32.25
RELIANCE, EQ, 30-Jun-2021,2087.8,2096.25,2122.65,2091.05, 2112.00,2110.65,2107.86,9120556,192248.81,251722, 4591548, 50.34
RELIANCE, EQ, 29-Jun-2022,2527.7,2507.2,2597.0,2501.0, 2576.00,2580.15,2559.16,8863172,226822.91,383990, 3617967, 40.82
RELIANCE, EQ, 01-Oct-2021,2519.25,2501.95,2539.8,2495.0, 2525.00,2523.7,2521.05,4134544,104233.89,144149, 2032482, 49.16
RELIANCE, EQ, 26-Aug-2021,2202.6,2208.0,2244.9,2205.0, 2232.00,2230.45,2230.28,8579105,191338.18,248660, 4241826, 49.44
RELIANCE, EQ, 24-Jun-2021,2205.35,2206.85,2214.6,2140.0, 2147.80,2153.5,2174.85,42209687,917998.05,755278, 15742153, 37.30
RELIANCE, EQ, 16-Apr-2021,1944.3,1936.6,1949.9,1926.45,1929.0,1932.1,1935.23,7225679,139833.64,206958, 3583568, 49.59
RELIANCE, EQ, 20-Nov-2019,1509.75,1555.05,1572.4,1543.2, 1548.50,1547.65,1559.65,19904164,310435.34,376334, 8724272, 43.83
RELIANCE, EQ, 05-Jun-2020,1579.8,1595.0,1618.0,1573.7, 1579.20,1581.7,1596.41,15270435,243779.05,339237, 3362416, 22.02
RELIANCE, EQ, 25-May-2022,2615.85,2635.0,2656.7,2601.5, 2613.40,2612.0,2625.82,5867760,154076.8,224077, 2740033, 46.70
RELIANCE, EQ, 12-Feb-2020,1452.75,1456.15,1474.85,1455.0, 1473.15,1470.3,1465.86,6187091,90693.81,192511, 3063711, 49.52
RELIANCE, EQ, 28-May-2021,1976.1,1990.0,2105.0,1990.0,2094.45,2094.8,2067.42,26060864,538787.92,642384, 7383808, 28.33
RELIANCE, EQ, 07-Aug-2020,2134.1,2129.8,2157.8,2120.2,2146.0,2146.45,2141.31,15222384,325958.34,329099, 3705643, 24.34
RELIANCE, EQ, 15-Sep-2022,2588.35,2583.0,2603.55,2556.75,2563.0,2562.7,2573.85,4783723,123126.03,181399, 2838610, 59.34
RELIANCE, EQ, 20-Oct-2020,2176.2,2179.0,2193.0,2152.25, 2155.85,2155.9,2166.54,8529621,184797.43,275082, 2119328, 24.85
RELIANCE, EQ, 08-Jun-2021,2227.4,2226.6,2227.15,2198.15, 2211.50,2214.6,2213.34,4464889,98823.32,147771, 1548468, 34.68
RELIANCE, EQ, 15-Sep-2020,2302.55,2311.95,2325.75,2288.15, 2324.00,2318.85,2311.23,12543161,289901.11,270331, 2498608, 19.92
RELIANCE, EQ, 17-Jul-2020,1843.4,1845.0,1920.0,1838.0, 1916.00,1911.7,1876.25,22949535,430591.61,487421, 4591431, 20.01
RELIANCE, EQ, 04-May-2021,1959.05,1950.0,1967.8,1911.0, 1918.00,1916.6,1935.83,10083693,195203.3,325798, 4435071, 43.98
RELIANCE, EQ, 13-Jan-2021,1957.05,1963.55,1974.95,1918.45, 1936.00,1938.8,1948.25,12284876,239340.34,304901, 4368602, 35.56
RELIANCE, EQ, 29-Jun-2020,1741.65,1728.05,1739.75,1715.55, 1722.70,1723.15,1724.38,11825126,203910.56,225499, 4609009, 38.98
RELIANCE, EQ, 09-May-2022,2620.65,2574.95,2597.1,2507.0, 2508.00,2518.3,2540.75,8345649,212042.15,344258, 3496083, 41.89
RELIANCE, EQ, 20-Sep-2021,2390.55,2372.1,2418.35,2370.0, 2391.85,2394.35,2398.57,5436385,130395.53,171011, 3042705, 55.97
RELIANCE, EQ, 07-Jan-2021,1914.25,1920.5,1945.0,1905.15, 1912.80,1911.15,1919.86,14918406,286412.63,454695, 6452659, 43.25
RELIANCE, EQ, 10-May-2021,1931.75,1939.0,1946.8,1920.95, 1927.10,1926.2,1932.02,6433879,124303.61,197986, 2996697, 46.58
RELIANCE, EQ, 22-Jul-2021,2093.8,2119.0,2123.9,2098.15, 2121.50,2120.7,2111.6,3679260,77691.1,133510, 1995464, 54.24
RELIANCE, EQ, 03-Jul-2020,1760.35,1779.8,1793.0,1768.0, 1788.00,1787.9,1781.69,13584004,242025.08,254096, 3420711, 25.18
RELIANCE, EQ, 01-Sep-2020,2080.7,2100.0,2122.4,2062.4, 2092.00,2087.25,2091.83,17821488,372795.21,327904, 4956555, 27.81
RELIANCE, EQ, 26-Nov-2020,1947.8,1953.05,1965.0,1930.05, 1957.00,1952.6,1946.67,11924527,232130.95,266412, 3406506, 28.57
RELIANCE, EQ, 18-Nov-2019,1470.85,1472.65,1486.0,1455.4, 1460.05,1459.2,1468.4,6435097,94492.87,128242, 3180530, 49.42
RELIANCE, EQ, 01-Sep-2021,2258.15,2273.0,2292.9,2263.0,2266.0,2267.1,2274.28,5143640,116980.56,173178, 2684394, 52.19
RELIANCE, EQ, 26-Nov-2021,2492.95,2467.8,2477.6,2401.5, 2405.10,2412.6,2433.36,7274686,177018.96,306992, 2921250, 40.16
RELIANCE, EQ, 31-May-2021,2094.8,2102.0,2191.7,2085.05, 2153.50,2160.3,2154.29,27285782,587814.22,624166, 7125331, 26.11
RELIANCE, EQ, 07-Oct-2019,1308.1,1308.1,1320.8,1301.7, 1308.90,1310.1,1312.08,4599818,60353.33,121109, 1835479, 39.90
RELIANCE, EQ, 30-Jun-2022,2580.15,2580.0,2615.9,2566.0,2589.0,2595.65,2596.11,10666627,276917.9,321110, 5419202, 50.81
RELIANCE, EQ, 22-Jul-2020,1971.55,1983.0,2010.0,1960.7, 2004.00,2004.0,1993.46,27584769,549891.21,547567, 8711054, 31.58
RELIANCE, EQ, 18-Oct-2021,2700.4,2668.6,2745.0,2662.3, 2707.80,2707.6,2713.78,6273850,170258.56,274696, 3527305, 56.22
RELIANCE, EQ, 07-Jan-2020,1501.5,1519.0,1534.5,1513.5, 1526.95,1524.6,1523.12,7627191,116170.96,180713, 3049916, 39.99
RELIANCE, EQ, 26-Aug-2022,2632.05,2633.0,2650.0,2607.0,2623.0,2618.0,2622.3,4957449,129999.29,191312, 2885652, 58.21
RELIANCE, EQ, 13-Nov-2020,1980.0,1982.0,2036.65,1981.75,2000.05,1996.4,2007.38,20946864,420482.69,507695, 5280992, 25.21
RELIANCE, EQ, 29-Jun-2021,2086.0,2089.5,2109.0,2084.1, 2090.00,2087.8,2091.92,12526981,262054.56,267376, 6733274, 53.75
RELIANCE, EQ, 13-Jan-2020,1547.65,1545.05,1558.7,1538.4, 1539.85,1543.7,1548.94,8358090,129461.47,143022, 5030540, 60.19
RELIANCE, EQ, 04-May-2020,1466.0,1440.0,1465.0,1417.45, 1435.00,1435.2,1442.94,24439240,352643.65,544309, 8018280, 32.81
RELIANCE, EQ, 24-Jun-2022,2464.95,2480.0,2511.0,2468.0, 2497.55,2500.05,2491.97,6571866,163769.09,258066, 3440303, 52.35
RELIANCE, EQ, 25-May-2021,1985.65,1996.4,1997.0,1960.0, 1964.00,1963.15,1974.34,6821015,134669.76,208558, 4040447, 59.24
RELIANCE, EQ, 15-Sep-2021,2368.45,2368.5,2395.75,2368.5, 2379.40,2378.3,2380.39,4186300,99650.45,168130, 2310144, 55.18
RELIANCE, EQ, 08-Jun-2020,1581.7,1618.4,1618.4,1565.0, 1571.80,1569.5,1588.27,14498055,230268.97,322987, 3584176, 24.72
RELIANCE, EQ, 13-Oct-2021,2667.8,2679.0,2719.5,2669.3,2698.0,2694.95,2691.35,4596429,123706.08,205663, 2360789, 51.36
RELIANCE, EQ, 29-Jul-2020,2177.7,2177.9,2182.8,2070.45, 2092.00,2096.65,2124.29,33536361,712411.19,738739, 9443206, 28.16
RELIANCE, EQ, 21-Dec-2021,2277.35,2311.35,2346.0,2292.2,2313.0,2311.25,2317.69,5924071,137301.78,241858, 2954613, 49.87
RELIANCE, EQ, 07-Sep-2022,2596.85,2575.0,2594.9,2570.0, 2580.50,2581.75,2580.95,3455942,89196.02,117855, 1724115, 49.89
RELIANCE, EQ, 08-Jul-2021,2110.05,2116.95,2116.95,2081.0, 2091.00,2092.6,2097.58,5162088,108278.97,223120, 2689326, 52.10
RELIANCE, EQ, 20-Jan-2022,2521.6,2500.05,2509.95,2455.0, 2482.10,2477.45,2480.98,7612203,188857.34,251195, 5220672, 68.58
RELIANCE, EQ, 05-Jul-2022,2413.7,2423.0,2464.9,2417.1,2431.55,2433.25,2440.39,8144239,198751.58,351338, 3241427, 39.80
RELIANCE, EQ, 17-Jun-2020,1617.7,1608.25,1635.45,1602.1,1611.85,1615.35,1618.64,19282519,312115.19,299203, 7420780, 38.48
RELIANCE, EQ, 03-Jun-2020,1535.7,1545.0,1560.0,1533.35,1543.0,1541.65,1543.74,11713666,180828.25,227825, 5197313, 44.37
RELIANCE, EQ, 11-Jul-2022,2391.4,2376.5,2428.8,2370.0,2421.5,2423.9,2400.92,6390604,153433.21,224208, 2790542, 43.67
RELIANCE, EQ, 23-May-2022,2624.45,2631.5,2653.55,2593.0,2602.5,2606.9,2617.9,7039144,184277.95,256879, 3078691, 43.74
RELIANCE, EQ, 18-Oct-2019,1396.5,1404.0,1427.9,1398.7,1416.0,1416.35,1416.38,12856410,182095.82,228083, 5482520, 42.64
RELIANCE, EQ, 14-Dec-2020,2005.8,2007.95,2015.0,1986.35,1993.5,1991.3,1997.46,7989830,159593.62,248928, 2832392, 35.45
RELIANCE, EQ, 26-Oct-2020,2113.05,2101.95,2101.95,2018.5,2034.9,2029.1,2052.69,17225340,353583.23,581238, 6324776, 36.72
RELIANCE, EQ, 13-Sep-2022,2598.05,2618.0,2629.7,2601.0, 2619.00,2619.75,2617.12,4102114,107357.22,155135, 2170824, 52.92
RELIANCE, EQ, 14-Feb-2020,1474.15,1477.25,1501.45,1453.1, 1485.85,1487.6,1483.41,9704655,143959.62,229509, 3144368, 32.40
RELIANCE, EQ, 20-Aug-2021,2172.65,2143.0,2172.0,2137.0,2140.1,2148.25,2155.63,4350228,93775.03,147112, 1877339, 43.15
RELIANCE, EQ, 07-Oct-2021,2559.85,2595.0,2598.75,2567.7, 2572.00,2572.4,2583.27,2924370,75544.41,122777, 1479822, 50.60
RELIANCE, EQ, 26-Nov-2019,1561.55,1568.1,1576.35,1556.0, 1561.20,1560.25,1563.16,16152137,252483.83,218748, 11981538, 74.18
RELIANCE, EQ, 22-Jun-2021,2237.25,2254.0,2261.0,2219.35, 2225.00,2225.75,2245.45,5940386,133388.61,180362, 2507156, 42.21
RELIANCE, EQ, 18-Nov-2020,1993.25,1993.25,2006.5,1960.1, 1991.20,1987.2,1979.95,14030652,277800.2,410607, 3601706, 25.67
RELIANCE, EQ, 02-May-2022,2790.25,2762.0,2805.5,2758.05,2780.9,2780.45,2783.29,4369022,121602.68,189251, 1939501, 44.39
RELIANCE, EQ, 18-Nov-2021,2464.0,2460.0,2489.0,2450.05,2473.0,2473.3,2467.65,3925345,96863.87,218820, 1573249, 40.08
RELIANCE, EQ, 18-Jan-2021,1937.45,1949.1,1997.0,1923.35, 1972.80,1983.95,1967.71,16198856,318746.87,399642, 6014603, 37.13
RELIANCE, EQ, 22-Jun-2020,1759.4,1773.4,1804.2,1735.0, 1752.50,1746.15,1771.18,27781772,492066.52,613265, 7287358, 26.23
RELIANCE, EQ, 20-Aug-2020,2131.55,2120.0,2123.9,2088.0,2098.6,2097.05,2109.01,10402292,219385.04,267102, 2363592, 22.72
RELIANCE, EQ, 07-Oct-2020,2210.35,2235.0,2309.0,2220.0,2259.4,2257.5,2276.27,24538620,558564.96,542898, 3167121, 12.91
RELIANCE, EQ, 26-Oct-2021,2601.8,2617.1,2668.9,2603.15, 2666.30,2661.05,2635.7,4499706,118598.6,199021, 2113316, 46.97
RELIANCE, EQ, 14-Dec-2021,2409.65,2380.0,2406.0,2373.4,2382.5,2380.15,2386.78,5995586,143101.34,248926, 3370468, 56.22
RELIANCE, EQ, 07-Nov-2019,1434.9,1435.0,1463.0,1432.2, 1461.00,1458.6,1448.68,6438749,93276.88,135012, 3465630, 53.82
RELIANCE, EQ, 03-Jun-2021,2201.25,2221.0,2250.0,2196.1, 2208.00,2209.65,2221.49,11064116,245788.78,341728, 3241763, 29.30
RELIANCE, EQ, 17-Jun-2021,2211.6,2200.0,2235.0,2179.9, 2214.15,2215.65,2212.43,7266765,160771.77,225832, 2716466, 37.38
RELIANCE, EQ, 18-Aug-2022,2665.15,2660.0,2669.0,2640.2,2662.0,2661.3,2654.44,3419730,90774.58,131393, 1529502, 44.73
RELIANCE, EQ, 13-Nov-2019,1427.8,1430.0,1475.9,1430.0,1469.1,1472.3,1460.74,11532364,168457.51,213111, 4972794, 43.12
RELIANCE, EQ, 08-Jul-2020,1823.45,1824.05,1834.95,1790.0,1795.4,1798.0,1812.33,12093523,219174.89,285951, 4348610, 35.96
RELIANCE, EQ, 28-Apr-2022,2778.35,2809.95,2851.0,2786.1, 2810.00,2819.85,2823.91,11820892,333811.06,361970, 6937716, 58.69
RELIANCE, EQ, 29-Jul-2021,2037.35,2054.0,2074.4,2043.4,2054.3,2053.25,2057.2,6352886,130691.4,203791, 3910056, 61.55
RELIANCE, EQ, 21-Dec-2020,1991.55,2010.0,2022.0,1855.25, 1935.00,1939.7,1976.82,20368545,402648.99,514099, 5751990, 28.24
RELIANCE, EQ, 13-Oct-2020,2237.05,2230.6,2285.75,2225.85, 2279.00,2280.7,2259.76,10666280,241032.09,255851, 3449962, 32.34
RELIANCE, EQ, 16-May-2022,2426.6,2434.45,2481.0,2416.65,2428.05,2427.2,2444.28,6201594,151584.13,244925, 3089139, 49.81
RELIANCE, EQ, 24-Jul-2020,2057.8,2058.0,2163.0,2057.8,2148.4,2146.15,2128.53,55656793,1184668.76,1078097, 12522509, 22.50
RELIANCE, EQ, 04-Apr-2022,2655.85,2655.45,2675.0,2641.65,2660.65,2663.7,2658.17,3659307,97270.52,167593, 1859891, 50.83
RELIANCE, EQ, 01-Jan-2020,1514.05,1518.0,1527.1,1505.5, 1511.80,1509.6,1515.23,6402372,97010.63,122265, 1523290, 23.79
RELIANCE, EQ, 09-Apr-2021,2005.35,1998.45,2006.35,1980.0,1983.45,1982.05,1989.08,6478482,128862.35,234390, 2807275, 43.33
RELIANCE, EQ, 21-Feb-2022,2424.4,2412.0,2437.5,2384.6, 2399.60,2399.9,2409.12,5125968,123490.78,226214, 2888548, 56.35
RELIANCE, EQ, 08-Jul-2022,2388.1,2418.0,2418.0,2382.55,2391.0,2391.4,2393.99,8773162,210028.72,310810, 5266144, 60.03
RELIANCE, EQ, 20-Jan-2021,2016.4,2021.4,2058.0,2001.4, 2053.00,2054.7,2036.58,14271669,290653.37,456106, 6676332, 46.78
RELIANCE, EQ, 12-Mar-2021,2181.95,2195.0,2206.4,2123.9, 2136.90,2137.6,2160.6,7783173,168163.46,244889, 2820317, 36.24
RELIANCE, EQ, 28-Apr-2020,1429.75,1450.0,1455.45,1392.15, 1430.00,1428.15,1421.22,35866381,509741.11,746066, 7100366, 19.80
RELIANCE, EQ, 07-Sep-2021,2425.6,2430.0,2458.0,2412.0, 2439.00,2440.9,2437.65,8006968,195181.92,256461, 3224702, 40.27
RELIANCE, EQ, 01-Oct-2019,1332.25,1337.0,1342.0,1293.3, 1303.70,1304.9,1320.17,8192597,108155.96,199164, 2523507, 30.80
RELIANCE, EQ, 05-Jul-2021,2129.05,2136.45,2153.55,2131.5, 2150.00,2150.2,2145.57,5400604,115873.49,175055, 3073627, 56.91
RELIANCE, EQ, 18-Aug-2020,2091.35,2085.0,2134.3,2082.35,2120.2,2118.55,2118.58,14097932,298675.38,281219, 2559498, 18.16
RELIANCE, EQ, 19-Feb-2020,1467.4,1479.35,1506.45,1475.1, 1504.50,1503.8,1497.34,6438918,96412.69,249278, 2453851, 38.11
RELIANCE, EQ, 15-Oct-2019,1358.0,1362.5,1370.0,1354.3, 1364.15,1364.15,1364.34,4422075,60332.15,144636, 2043101, 46.20
RELIANCE, EQ, 13-Sep-2021,2425.6,2433.0,2433.0,2368.05, 2369.80,2371.55,2381.94,7527598,179302.87,327407, 4414702, 58.65
RELIANCE, EQ, 27-Mar-2020,1066.2,1095.0,1107.3,1046.2, 1067.95,1065.6,1070.06,19044644,203788.96,502817, 8854044, 46.49
RELIANCE, EQ, 15-Jan-2020,1529.4,1535.85,1539.9,1518.25, 1524.10,1523.85,1526.75,7231393,110405.51,212172, 3990113, 55.18
RELIANCE, EQ, 30-Jul-2020,2096.65,2099.0,2139.7,2072.0, 2101.90,2108.85,2111.03,33624516,709823.81,663693, 6855972, 20.39
RELIANCE, EQ, 22-Jun-2022,2584.1,2558.1,2558.3,2501.0,2502.0,2505.6,2524.18,4899839,123680.76,229961, 2129069, 43.45
RELIANCE, EQ, 18-Jan-2022,2552.25,2554.75,2562.35,2515.75, 2523.00,2521.8,2540.02,2868235,72853.65,158330, 1312810, 45.77
RELIANCE, EQ, 30-Jul-2021,2053.25,2058.0,2067.95,2031.1, 2037.00,2035.3,2049.03,5238304,107334.45,158088, 3003800, 57.34
RELIANCE, EQ, 06-Dec-2019,1550.85,1553.0,1568.0,1541.1, 1554.50,1554.9,1555.3,5982129,93040.05,127437, 1885092, 31.51
RELIANCE, EQ, 15-Jan-2021,1960.6,1960.6,1973.8,1920.05,1937.9,1937.45,1952.72,9503790,185582.05,264152, 3947767, 41.54
RELIANCE, EQ, 15-Nov-2021,2593.1,2600.0,2602.2,2570.0, 2574.50,2577.8,2581.57,2216708,57225.94,107475, 1054022, 47.55
RELIANCE, EQ, 14-Feb-2022,2376.4,2340.25,2354.95,2313.0,2332.0,2338.55,2338.11,4947109,115668.68,219862, 2751275, 55.61
RELIANCE, EQ, 06-Mar-2020,1311.15,1270.0,1288.15,1241.1, 1269.85,1271.0,1271.62,15422068,196109.75,389652, 9634796, 62.47
RELIANCE, EQ, 01-Aug-2022,2509.45,2519.15,2587.75,2507.6, 2569.00,2574.85,2560.47,7245568,185520.38,262991, 3695549, 51.00
RELIANCE, EQ, 03-Jun-2022,2724.3,2744.0,2817.35,2742.0, 2778.00,2779.5,2793.34,11048210,308614.5,353834, 5136072, 46.49
RELIANCE, EQ, 19-Feb-2021,2067.7,2057.0,2104.95,2053.3,2080.0,2080.3,2088.14,10800704,225533.57,279181, 3029362, 28.05
RELIANCE, EQ, 18-Aug-2021,2164.25,2174.0,2186.8,2152.6, 2168.00,2172.65,2170.19,4650008,100914.14,146613, 2287876, 49.20
RELIANCE, EQ, 25-Apr-2022,2758.8,2742.4,2758.4,2663.65,2696.0,2695.0,2711.2,7874671,213498.03,282246, 4210856, 53.47
RELIANCE, EQ, 17-Jun-2022,2560.0,2560.0,2624.85,2556.1,2605.05,2590.0,2592.42,11286988,292606.4,287827, 5410573, 47.94
RELIANCE, EQ, 20-Nov-2020,1973.15,1975.0,1983.8,1895.0,1901.0,1899.5,1923.27,26522972,510108.22,794436, 7772176, 29.30
RELIANCE, EQ, 07-Sep-2020,2077.25,2084.0,2105.75,2044.25, 2099.60,2082.65,2071.8,10119099,209647.07,255801, 2619452, 25.89
RELIANCE, EQ, 28-Apr-2021,1988.65,1997.85,2008.0,1980.15, 1993.15,1997.3,1997.6,7902002,157850.76,247331, 3921560, 49.63
RELIANCE, EQ, 12-Mar-2020,1153.55,1085.0,1101.0,1048.7, 1059.00,1063.0,1076.2,25588170,275380.49,646095, 13287100, 51.93
RELIANCE, EQ, 20-Jan-2020,1581.0,1609.0,1609.0,1526.4, 1532.20,1532.35,1557.85,14878868,231791.01,338270, 5239886, 35.22
RELIANCE, EQ, 09-Apr-2020,1192.15,1214.0,1232.8,1193.0, 1217.75,1219.95,1214.91,15101711,183472.14,368355, 4543136, 30.08
RELIANCE, EQ, 01-Nov-2021,2536.25,2536.25,2556.0,2494.1, 2538.10,2537.8,2523.59,7144532,180298.85,273829, 4144630, 58.01
RELIANCE, EQ, 29-Jul-2022,2457.1,2474.7,2517.1,2464.0,2507.2,2509.45,2494.3,6982808,174172.22,270354, 3783646, 54.19
RELIANCE, EQ, 01-Jan-2021,1985.3,1988.0,1997.0,1982.0, 1988.00,1987.5,1989.5,4622002,91954.8,139680, 1013314, 21.92
RELIANCE, EQ, 12-Dec-2019,1562.4,1570.25,1573.85,1556.65, 1571.10,1568.2,1564.76,4720977,73872.06,134048, 2509810, 53.16
RELIANCE, EQ, 15-Apr-2021,1931.8,1926.3,1961.0,1913.0,1943.0,1944.3,1933.33,9102492,175981.49,189159, 4483830, 49.26
RELIANCE, EQ, 18-Apr-2022,2551.65,2533.0,2559.8,2521.8, 2540.20,2543.85,2538.38,4603103,116844.41,222881, 3079230, 66.89
RELIANCE, EQ, 25-Aug-2021,2183.7,2185.4,2220.0,2180.1, 2201.00,2202.6,2204.22,6175126,136113.65,198304, 2434419, 39.42
RELIANCE, EQ, 31-Jan-2022,2335.85,2360.2,2406.4,2356.2,2384.05,2386.6,2388.27,5604308,133846.13,268776, 2989691, 53.35
RELIANCE, EQ, 19-Jul-2021,2112.4,2100.0,2124.0,2092.25, 2097.95,2098.95,2108.57,3855577,81297.63,129037, 1752416, 45.45
RELIANCE, EQ, 11-Dec-2020,2007.0,2013.0,2038.0,1974.25, 1999.40,2005.8,2015.5,12434745,250621.87,265002, 3553151, 28.57
RELIANCE, EQ, 23-Oct-2020,2106.95,2106.0,2135.0,2096.4, 2112.00,2113.05,2118.9,10809383,229040.54,265187, 3551502, 32.86
RELIANCE, EQ, 03-Mar-2022,2398.55,2400.0,2414.85,2370.05,2382.0,2378.3,2392.27,4701183,112464.76,230143, 2479449, 52.74
RELIANCE, EQ, 11-Feb-2020,1435.6,1447.4,1466.2,1445.05, 1454.50,1452.75,1457.22,6400245,93265.5,224142, 2779570, 43.43
RELIANCE, EQ, 04-Aug-2020,2009.0,2020.6,2167.0,2000.25,2158.4,2150.6,2098.08,42477225,891204.95,827312, 7253795, 17.08
RELIANCE, EQ, 16-Sep-2022,2562.7,2543.75,2553.0,2491.0, 2498.00,2499.2,2509.51,9330469,234148.93,311718, 5587220, 59.88
RELIANCE, EQ, 14-Jul-2022,2377.55,2388.0,2433.95,2376.95, 2399.00,2397.15,2398.08,7831798,187812.44,257217, 3162562, 40.38
RELIANCE, EQ, 26-May-2022,2612.0,2624.4,2634.9,2548.0,2589.0,2587.1,2587.3,8252551,213518.51,295460, 3568836, 43.25
RELIANCE, EQ, 20-Apr-2020,1224.0,1226.0,1257.0,1202.0, 1248.10,1243.8,1228.75,16472339,202404.04,365965, 3828855, 23.24
RELIANCE, EQ, 28-Jan-2021,1895.0,1880.15,1923.3,1870.0, 1876.35,1876.55,1895.32,15722291,297988.06,446576, 4697008, 29.87
RELIANCE, EQ, 12-Jun-2020,1537.7,1500.0,1593.0,1497.0, 1588.70,1588.8,1552.68,17790565,276230.18,337575, 4514688, 25.38
RELIANCE, EQ, 02-Sep-2022,2560.4,2560.4,2575.35,2525.7,2527.95,2530.5,2546.24,5999196,152753.79,266158, 3185305, 53.10
